node,seg,start,offset,process,wait,down,idle,workId,agvId
Merge2 #36,54,453.200,453.200,2.000,0,0,0,21,
Merge2 #36,55,455.200,455.200,0,16.000,0,0,21,
Merge2 #36,56,471.200,471.200,0,0,3.000,0,21,
Merge2 #36,57,474.200,474.200,0,0,0,0.100,,
Merge2 #36,58,474.300,474.300,2.000,0,0,0,22,
Merge2 #36,59,476.300,476.300,0,0,0,0.100,22,
Merge2 #36,60,476.400,476.400,2.000,0,0,0,22,
Merge2 #36,61,478.400,478.400,0,16.000,0,0,22,
Merge2 #36,62,494.400,494.400,0,0,3.000,0,22,
Merge2 #36,63,497.400,497.400,0,0,0,0.100,,
Merge2 #36,64,497.500,497.500,2.000,0,0,0,23,
Merge2 #36,65,499.500,499.500,0,0,0,0.100,23,
Merge2 #36,66,499.600,499.600,2.000,0,0,0,23,
Merge2 #36,67,501.600,501.600,0,16.000,0,0,23,
Merge2 #36,68,517.600,517.600,0,0,3.000,0,23,
Merge2 #36,69,520.600,520.600,0,0,0,0.100,,
Merge2 #36,70,520.700,520.700,2.000,0,0,0,24,
Merge2 #36,71,522.700,522.700,0,0,0,0.100,24,
Merge2 #36,72,522.800,522.800,2.000,0,0,0,24,
Merge2 #36,73,524.800,524.800,0,16.000,0,0,24,
Merge2 #36,74,540.800,540.800,0,0,3.000,0,24,
Merge2 #36,75,543.800,543.800,0,0,0,0.100,,
Merge2 #36,76,543.900,543.900,2.000,0,0,0,25,
Merge2 #36,77,545.900,545.900,0,0,0,0.100,25,
Merge2 #36,78,546.000,546.000,2.000,0,0,0,25,
Merge2 #36,79,548.000,548.000,0,16.000,0,0,25,
Merge2 #36,80,564.000,564.000,0,0,3.000,0,25,
Merge2 #36,81,567.000,567.000,0,0,0,0.100,,
Merge2 #36,82,567.100,567.100,2.000,0,0,0,26,
Merge2 #36,83,569.100,569.100,0,0,0,0.100,26,
Merge2 #36,84,569.200,569.200,2.000,0,0,0,26,
Merge2 #36,85,571.200,571.200,0,16.000,0,0,26,
Merge2 #36,86,587.200,587.200,0,0,3.000,0,26,
Merge2 #36,87,590.200,590.200,0,0,0,0.100,,
Merge2 #36,88,590.300,590.300,2.000,0,0,0,27,
Merge2 #36,89,592.300,592.300,0,0,0,0.100,27,
Merge2 #36,90,592.400,592.400,2.000,0,0,0,27,
Merge2 #36,91,594.400,594.400,0,16.000,0,0,27,
Merge2 #36,92,610.400,610.400,0,0,3.000,0,27,
Merge2 #36,93,613.400,613.400,0,0,0,0.100,,
Merge2 #36,94,613.500,613.500,2.000,0,0,0,28,
Merge2 #36,95,615.500,615.500,0,0,0,0.100,28,
Merge2 #36,96,615.600,615.600,2.000,0,0,0,28,
Merge2 #36,97,617.600,617.600,0,16.000,0,0,28,
Merge2 #36,98,633.600,633.600,0,0,3.000,0,28,
Merge2 #36,99,636.600,636.600,0,0,0,0.100,,
Merge2 #36,100,636.700,636.700,2.000,0,0,0,29,
Merge2 #36,101,638.700,638.700,0,0,0,0.100,29,
Merge2 #36,102,638.800,638.800,2.000,0,0,0,29,
Merge2 #36,103,640.800,640.800,0,16.000,0,0,29,
Merge2 #36,104,656.800,656.800,0,0,3.000,0,29,
Merge2 #36,105,659.800,659.800,0,0,0,0.100,,
Merge2 #36,106,659.900,659.900,2.000,0,0,0,30,
Merge2 #36,107,661.900,661.900,0,0,0,0.100,30,
Merge2 #36,108,662.000,662.000,2.000,0,0,0,30,
Merge2 #36,109,664.000,664.000,0,16.000,0,0,30,
Merge2 #36,110,680.000,680.000,0,0,3.000,0,30,
Merge2 #36,111,683.000,683.000,0,0,0,0.100,,
Merge2 #36,112,683.100,683.100,2.000,0,0,0,31,
Merge2 #36,113,685.100,685.100,0,0,0,0.100,31,
Merge2 #36,114,685.200,685.200,2.000,0,0,0,31,
Merge2 #36,115,687.200,687.200,0,16.000,0,0,31,
Merge2 #36,116,703.200,703.200,0,0,3.000,0,31,
Merge2 #36,117,706.200,706.200,0,0,0,0.100,,
Merge2 #36,118,706.300,706.300,2.000,0,0,0,32,
Merge2 #36,119,708.300,708.300,0,0,0,0.100,32,
Merge2 #36,120,708.400,708.400,2.000,0,0,0,32,
Merge2 #36,121,710.400,710.400,0,16.000,0,0,32,
Merge2 #36,122,726.400,726.400,0,0,3.000,0,32,
Merge2 #36,123,729.400,729.400,0,0,0,0.100,,
Merge2 #36,124,729.500,729.500,2.000,0,0,0,33,
Merge2 #36,125,731.500,731.500,0,0,0,0.100,33,
Merge2 #36,126,731.600,731.600,2.000,0,0,0,33,
Merge2 #36,127,733.600,733.600,0,16.000,0,0,33,
Merge2 #36,128,749.600,749.600,0,0,3.000,0,33,
Merge2 #36,129,752.600,752.600,0,0,0,0.100,,
Merge2 #36,130,752.700,752.700,2.000,0,0,0,34,
Merge2 #36,131,754.700,754.700,0,0,0,0.100,34,
Merge2 #36,132,754.800,754.800,2.000,0,0,0,34,
Merge2 #36,133,756.800,756.800,0,16.000,0,0,34,
Merge2 #36,134,772.800,772.800,0,0,3.000,0,34,
Merge2 #36,135,775.800,775.800,0,0,0,0.100,,
Merge2 #36,136,775.900,775.900,2.000,0,0,0,35,
Merge2 #36,137,777.900,777.900,0,0,0,0.100,35,
Merge2 #36,138,778.000,778.000,2.000,0,0,0,35,
Merge2 #36,139,780.000,780.000,0,16.000,0,0,35,
Merge2 #36,140,796.000,796.000,0,0,3.000,0,35,
Merge2 #36,141,799.000,799.000,0,0,0,0.100,,
Merge2 #36,142,799.100,799.100,2.000,0,0,0,36,
Merge2 #36,143,801.100,801.100,0,0,0,0.100,36,
Merge2 #36,144,801.200,801.200,2.000,0,0,0,36,
Merge2 #36,145,803.200,803.200,0,16.000,0,0,36,
Merge2 #36,146,819.200,819.200,0,0,3.000,0,36,
Merge2 #36,147,822.200,822.200,0,0,0,0.100,,
Merge2 #36,148,822.300,822.300,2.000,0,0,0,37,
Merge2 #36,149,824.300,824.300,0,0,0,0.100,37,
Merge2 #36,150,824.400,824.400,2.000,0,0,0,37,
Merge2 #36,151,826.400,826.400,0,16.000,0,0,37,
Merge2 #36,152,842.400,842.400,0,0,3.000,0,37,
Merge2 #36,153,845.400,845.400,0,0,0,0.100,,
Merge2 #36,154,845.500,845.500,2.000,0,0,0,38,
Merge2 #36,155,847.500,847.500,0,0,0,0.100,38,
Merge2 #36,156,847.600,847.600,2.000,0,0,0,38,
Merge2 #36,157,849.600,849.600,0,0.200,0,0,38,
EquipmentNode #39,1,249.800,249.800,0,9.500,0,0,11,
EquipmentNode #39,2,259.300,259.300,0,0,3.000,0,11,
EquipmentNode #39,3,262.300,262.300,0,0,0,0.100,11,
EquipmentNode #39,4,262.400,262.400,2.000,0,0,0,12,
EquipmentNode #39,5,264.400,264.400,0,18.100,0,0,12,
EquipmentNode #39,6,282.500,282.500,0,0,3.000,0,12,
EquipmentNode #39,7,285.500,285.500,0,0,0,0.100,12,
EquipmentNode #39,8,285.600,285.600,2.000,0,0,0,13,
EquipmentNode #39,9,287.600,287.600,0,18.100,0,0,13,
EquipmentNode #39,10,305.700,305.700,0,0,3.000,0,13,
EquipmentNode #39,11,308.700,308.700,0,0,0,0.100,13,
EquipmentNode #39,12,308.800,308.800,2.000,0,0,0,14,
EquipmentNode #39,13,310.800,310.800,0,18.100,0,0,14,
EquipmentNode #39,14,328.900,328.900,0,0,3.000,0,14,
EquipmentNode #39,15,331.900,331.900,0,0,0,0.100,14,
EquipmentNode #39,16,332.000,332.000,2.000,0,0,0,15,
EquipmentNode #39,17,334.000,334.000,0,18.100,0,0,15,
EquipmentNode #39,18,352.100,352.100,0,0,3.000,0,15,
EquipmentNode #39,19,355.100,355.100,0,0,0,0.100,15,
EquipmentNode #39,20,355.200,355.200,2.000,0,0,0,16,
EquipmentNode #39,21,357.200,357.200,0,18.100,0,0,16,
EquipmentNode #39,22,375.300,375.300,0,0,3.000,0,16,
EquipmentNode #39,23,378.300,378.300,0,0,0,0.100,16,
EquipmentNode #39,24,378.400,378.400,2.000,0,0,0,17,
EquipmentNode #39,25,380.400,380.400,0,18.100,0,0,17,
EquipmentNode #39,26,398.500,398.500,0,0,3.000,0,17,
EquipmentNode #39,27,401.500,401.500,0,0,0,0.100,17,
EquipmentNode #39,28,401.600,401.600,2.000,0,0,0,18,
EquipmentNode #39,29,403.600,403.600,0,18.100,0,0,18,
EquipmentNode #39,30,421.700,421.700,0,0,3.000,0,18,
EquipmentNode #39,31,424.700,424.700,0,0,0,0.100,18,
EquipmentNode #39,32,424.800,424.800,2.000,0,0,0,19,
EquipmentNode #39,33,426.800,426.800,0,18.100,0,0,19,
EquipmentNode #39,34,444.900,444.900,0,0,3.000,0,19,
EquipmentNode #39,35,447.900,447.900,0,0,0,0.100,19,
EquipmentNode #39,36,448.000,448.000,2.000,0,0,0,20,
EquipmentNode #39,37,450.000,450.000,0,18.100,0,0,20,
EquipmentNode #39,38,468.100,468.100,0,0,3.000,0,20,
EquipmentNode #39,39,471.100,471.100,0,0,0,0.100,20,
EquipmentNode #39,40,471.200,471.200,2.000,0,0,0,21,
EquipmentNode #39,41,473.200,473.200,0,18.100,0,0,21,
EquipmentNode #39,42,491.300,491.300,0,0,3.000,0,21,
EquipmentNode #39,43,494.300,494.300,0,0,0,0.100,21,
EquipmentNode #39,44,494.400,494.400,2.000,0,0,0,22,
EquipmentNode #39,45,496.400,496.400,0,18.100,0,0,22,
EquipmentNode #39,46,514.500,514.500,0,0,3.000,0,22,
EquipmentNode #39,47,517.500,517.500,0,0,0,0.100,22,
EquipmentNode #39,48,517.600,517.600,2.000,0,0,0,23,
EquipmentNode #39,49,519.600,519.600,0,18.100,0,0,23,
EquipmentNode #39,50,537.700,537.700,0,0,3.000,0,23,
EquipmentNode #39,51,540.700,540.700,0,0,0,0.100,23,
EquipmentNode #39,52,540.800,540.800,2.000,0,0,0,24,
EquipmentNode #39,53,542.800,542.800,0,18.100,0,0,24,
EquipmentNode #39,54,560.900,560.900,0,0,3.000,0,24,
EquipmentNode #39,55,563.900,563.900,0,0,0,0.100,24,
EquipmentNode #39,56,564.000,564.000,2.000,0,0,0,25,
EquipmentNode #39,57,566.000,566.000,0,18.100,0,0,25,
EquipmentNode #39,58,584.100,584.100,0,0,3.000,0,25,
EquipmentNode #39,59,587.100,587.100,0,0,0,0.100,25,
EquipmentNode #39,60,587.200,587.200,2.000,0,0,0,26,
EquipmentNode #39,61,589.200,589.200,0,18.100,0,0,26,
EquipmentNode #39,62,607.300,607.300,0,0,3.000,0,26,
EquipmentNode #39,63,610.300,610.300,0,0,0,0.100,26,
EquipmentNode #39,64,610.400,610.400,2.000,0,0,0,27,
EquipmentNode #39,65,612.400,612.400,0,18.100,0,0,27,
EquipmentNode #39,66,630.500,630.500,0,0,3.000,0,27,
EquipmentNode #39,67,633.500,633.500,0,0,0,0.100,27,
EquipmentNode #39,68,633.600,633.600,2.000,0,0,0,28,
EquipmentNode #39,69,635.600,635.600,0,18.100,0,0,28,
EquipmentNode #39,70,653.700,653.700,0,0,3.000,0,28,
EquipmentNode #39,71,656.700,656.700,0,0,0,0.100,28,
EquipmentNode #39,72,656.800,656.800,2.000,0,0,0,29,
EquipmentNode #39,73,658.800,658.800,0,18.100,0,0,29,
EquipmentNode #39,74,676.900,676.900,0,0,3.000,0,29,
EquipmentNode #39,75,679.900,679.900,0,0,0,0.100,29,
EquipmentNode #39,76,680.000,680.000,2.000,0,0,0,30,
EquipmentNode #39,77,682.000,682.000,0,18.100,0,0,30,
EquipmentNode #39,78,700.100,700.100,0,0,3.000,0,30,
EquipmentNode #39,79,703.100,703.100,0,0,0,0.100,30,
EquipmentNode #39,80,703.200,703.200,2.000,0,0,0,31,
EquipmentNode #39,81,705.200,705.200,0,18.100,0,0,31,
EquipmentNode #39,82,723.300,723.300,0,0,3.000,0,31,
EquipmentNode #39,83,726.300,726.300,0,0,0,0.100,31,
EquipmentNode #39,84,726.400,726.400,2.000,0,0,0,32,
EquipmentNode #39,85,728.400,728.400,0,18.100,0,0,32,
EquipmentNode #39,86,746.500,746.500,0,0,3.000,0,32,
EquipmentNode #39,87,749.500,749.500,0,0,0,0.100,32,
EquipmentNode #39,88,749.600,749.600,2.000,0,0,0,33,
EquipmentNode #39,89,751.600,751.600,0,18.100,0,0,33,
EquipmentNode #39,90,769.700,769.700,0,0,3.000,0,33,
EquipmentNode #39,91,772.700,772.700,0,0,0,0.100,33,
EquipmentNode #39,92,772.800,772.800,2.000,0,0,0,34,
EquipmentNode #39,93,774.800,774.800,0,18.100,0,0,34,
EquipmentNode #39,94,792.900,792.900,0,0,3.000,0,34,
EquipmentNode #39,95,795.900,795.900,0,0,0,0.100,34,
EquipmentNode #39,96,796.000,796.000,2.000,0,0,0,35,
EquipmentNode #39,97,798.000,798.000,0,18.100,0,0,35,
EquipmentNode #39,98,816.100,816.100,0,0,3.000,0,35,
EquipmentNode #39,99,819.100,819.100,0,0,0,0.100,35,
EquipmentNode #39,100,819.200,819.200,2.000,0,0,0,36,
EquipmentNode #39,101,821.200,821.200,0,18.100,0,0,36,
EquipmentNode #39,102,839.300,839.300,0,0,3.000,0,36,
EquipmentNode #39,103,842.300,842.300,0,0,0,0.100,36,
EquipmentNode #39,104,842.400,842.400,2.000,0,0,0,37,
EquipmentNode #39,105,844.400,844.400,0,5.400,0,0,37,
EquipmentNode #37,1,249.800,249.800,6.300,0,0,0,10,
EquipmentNode #37,2,256.100,256.100,0,0.100,0,0,10,
EquipmentNode #37,3,256.200,256.200,0,0,3.000,0,10,
EquipmentNode #37,4,259.200,259.200,0,0,0,0.100,10,
EquipmentNode #37,5,259.300,259.300,20.000,0,0,0,11,
EquipmentNode #37,6,279.300,279.300,0,0.100,0,0,11,
EquipmentNode #37,7,279.400,279.400,0,0,3.000,0,11,
EquipmentNode #37,8,282.400,282.400,0,0,0,0.100,11,
EquipmentNode #37,9,282.500,282.500,20.000,0,0,0,12,
EquipmentNode #37,10,302.500,302.500,0,0.100,0,0,12,
EquipmentNode #37,11,302.600,302.600,0,0,3.000,0,12,
EquipmentNode #37,12,305.600,305.600,0,0,0,0.100,12,
EquipmentNode #37,13,305.700,305.700,20.000,0,0,0,13,
EquipmentNode #37,14,325.700,325.700,0,0.100,0,0,13,
EquipmentNode #37,15,325.800,325.800,0,0,3.000,0,13,
EquipmentNode #37,16,328.800,328.800,0,0,0,0.100,13,
EquipmentNode #37,17,328.900,328.900,20.000,0,0,0,14,
EquipmentNode #37,18,348.900,348.900,0,0.100,0,0,14,
EquipmentNode #37,19,349.000,349.000,0,0,3.000,0,14,
EquipmentNode #37,20,352.000,352.000,0,0,0,0.100,14,
EquipmentNode #37,21,352.100,352.100,20.000,0,0,0,15,
EquipmentNode #37,22,372.100,372.100,0,0.100,0,0,15,
EquipmentNode #37,23,372.200,372.200,0,0,3.000,0,15,
EquipmentNode #37,24,375.200,375.200,0,0,0,0.100,15,
EquipmentNode #37,25,375.300,375.300,20.000,0,0,0,16,
EquipmentNode #37,26,395.300,395.300,0,0.100,0,0,16,
EquipmentNode #37,27,395.400,395.400,0,0,3.000,0,16,
EquipmentNode #37,28,398.400,398.400,0,0,0,0.100,16,
EquipmentNode #37,29,398.500,398.500,20.000,0,0,0,17,
EquipmentNode #37,30,418.500,418.500,0,0.100,0,0,17,
EquipmentNode #37,31,418.600,418.600,0,0,3.000,0,17,
EquipmentNode #37,32,421.600,421.600,0,0,0,0.100,17,
EquipmentNode #37,33,421.700,421.700,20.000,0,0,0,18,
EquipmentNode #37,34,441.700,441.700,0,0.100,0,0,18,
EquipmentNode #37,35,441.800,441.800,0,0,3.000,0,18,
EquipmentNode #37,36,444.800,444.800,0,0,0,0.100,18,
EquipmentNode #37,37,444.900,444.900,20.000,0,0,0,19,
EquipmentNode #37,38,464.900,464.900,0,0.100,0,0,19,
EquipmentNode #37,39,465.000,465.000,0,0,3.000,0,19,
EquipmentNode #37,40,468.000,468.000,0,0,0,0.100,19,
EquipmentNode #37,41,468.100,468.100,20.000,0,0,0,20,
EquipmentNode #37,42,488.100,488.100,0,0.100,0,0,20,
EquipmentNode #37,43,488.200,488.200,0,0,3.000,0,20,
EquipmentNode #37,44,491.200,491.200,0,0,0,0.100,20,
EquipmentNode #37,45,491.300,491.300,20.000,0,0,0,21,
EquipmentNode #37,46,511.300,511.300,0,0.100,0,0,21,
EquipmentNode #37,47,511.400,511.400,0,0,3.000,0,21,
EquipmentNode #37,48,514.400,514.400,0,0,0,0.100,21,
EquipmentNode #37,49,514.500,514.500,20.000,0,0,0,22,
EquipmentNode #37,50,534.500,534.500,0,0.100,0,0,22,
EquipmentNode #37,51,534.600,534.600,0,0,3.000,0,22,
EquipmentNode #37,52,537.600,537.600,0,0,0,0.100,22,
EquipmentNode #37,53,537.700,537.700,20.000,0,0,0,23,
EquipmentNode #37,54,557.700,557.700,0,0.100,0,0,23,
EquipmentNode #37,55,557.800,557.800,0,0,3.000,0,23,
EquipmentNode #37,56,560.800,560.800,0,0,0,0.100,23,
EquipmentNode #37,57,560.900,560.900,20.000,0,0,0,24,
EquipmentNode #37,58,580.900,580.900,0,0.100,0,0,24,
EquipmentNode #37,59,581.000,581.000,0,0,3.000,0,24,
EquipmentNode #37,60,584.000,584.000,0,0,0,0.100,24,
EquipmentNode #37,61,584.100,584.100,20.000,0,0,0,25,
EquipmentNode #37,62,604.100,604.100,0,0.100,0,0,25,
EquipmentNode #37,63,604.200,604.200,0,0,3.000,0,25,
EquipmentNode #37,64,607.200,607.200,0,0,0,0.100,25,
EquipmentNode #37,65,607.300,607.300,20.000,0,0,0,26,
EquipmentNode #37,66,627.300,627.300,0,0.100,0,0,26,
EquipmentNode #37,67,627.400,627.400,0,0,3.000,0,26,
EquipmentNode #37,68,630.400,630.400,0,0,0,0.100,26,
EquipmentNode #37,69,630.500,630.500,20.000,0,0,0,27,
EquipmentNode #37,70,650.500,650.500,0,0.100,0,0,27,
EquipmentNode #37,71,650.600,650.600,0,0,3.000,0,27,
EquipmentNode #37,72,653.600,653.600,0,0,0,0.100,27,
EquipmentNode #37,73,653.700,653.700,20.000,0,0,0,28,
EquipmentNode #37,74,673.700,673.700,0,0.100,0,0,28,
EquipmentNode #37,75,673.800,673.800,0,0,3.000,0,28,
EquipmentNode #37,76,676.800,676.800,0,0,0,0.100,28,
EquipmentNode #37,77,676.900,676.900,20.000,0,0,0,29,
EquipmentNode #37,78,696.900,696.900,0,0.100,0,0,29,
EquipmentNode #37,79,697.000,697.000,0,0,3.000,0,29,
EquipmentNode #37,80,700.000,700.000,0,0,0,0.100,29,
EquipmentNode #37,81,700.100,700.100,20.000,0,0,0,30,
EquipmentNode #37,82,720.100,720.100,0,0.100,0,0,30,
EquipmentNode #37,83,720.200,720.200,0,0,3.000,0,30,
EquipmentNode #37,84,723.200,723.200,0,0,0,0.100,30,
EquipmentNode #37,85,723.300,723.300,20.000,0,0,0,31,
EquipmentNode #37,86,743.300,743.300,0,0.100,0,0,31,
EquipmentNode #37,87,743.400,743.400,0,0,3.000,0,31,
EquipmentNode #37,88,746.400,746.400,0,0,0,0.100,31,
EquipmentNode #37,89,746.500,746.500,20.000,0,0,0,32,
EquipmentNode #37,90,766.500,766.500,0,0.100,0,0,32,
EquipmentNode #37,91,766.600,766.600,0,0,3.000,0,32,
EquipmentNode #37,92,769.600,769.600,0,0,0,0.100,32,
EquipmentNode #37,93,769.700,769.700,20.000,0,0,0,33,
EquipmentNode #37,94,789.700,789.700,0,0.100,0,0,33,
EquipmentNode #37,95,789.800,789.800,0,0,3.000,0,33,
EquipmentNode #37,96,792.800,792.800,0,0,0,0.100,33,
EquipmentNode #37,97,792.900,792.900,20.000,0,0,0,34,
EquipmentNode #37,98,812.900,812.900,0,0.100,0,0,34,
EquipmentNode #37,99,813.000,813.000,0,0,3.000,0,34,
EquipmentNode #37,100,816.000,816.000,0,0,0,0.100,34,
EquipmentNode #37,101,816.100,816.100,20.000,0,0,0,35,
EquipmentNode #37,102,836.100,836.100,0,0.100,0,0,35,
EquipmentNode #37,103,836.200,836.200,0,0,3.000,0,35,
EquipmentNode #37,104,839.200,839.200,0,0,0,0.100,35,
EquipmentNode #37,105,839.300,839.300,10.500,0,0,0,36,
EquipmentNode #38,1,249.800,249.800,0,0,0,6.400,,
EquipmentNode #38,2,256.200,256.200,2.000,0,0,0,10,
EquipmentNode #38,3,258.200,258.200,0,0.100,0,0,10,
EquipmentNode #38,4,258.300,258.300,0,0,3.000,0,10,
EquipmentNode #38,5,261.300,261.300,0,0,0,0.100,10,
EquipmentNode #38,6,261.400,261.400,0,0,0,18.000,,
EquipmentNode #38,7,279.400,279.400,2.000,0,0,0,11,
EquipmentNode #38,8,281.400,281.400,0,0.100,0,0,11,
EquipmentNode #38,9,281.500,281.500,0,0,3.000,0,11,
EquipmentNode #38,10,284.500,284.500,0,0,0,0.100,11,
EquipmentNode #38,11,284.600,284.600,0,0,0,18.000,,
EquipmentNode #38,12,302.600,302.600,2.000,0,0,0,12,
EquipmentNode #38,13,304.600,304.600,0,0.100,0,0,12,
EquipmentNode #38,14,304.700,304.700,0,0,3.000,0,12,
EquipmentNode #38,15,307.700,307.700,0,0,0,0.100,12,
EquipmentNode #38,16,307.800,307.800,0,0,0,18.000,,
EquipmentNode #38,17,325.800,325.800,2.000,0,0,0,13,
EquipmentNode #38,18,327.800,327.800,0,0.100,0,0,13,
EquipmentNode #38,19,327.900,327.900,0,0,3.000,0,13,
EquipmentNode #38,20,330.900,330.900,0,0,0,0.100,13,
EquipmentNode #38,21,331.000,331.000,0,0,0,18.000,,
EquipmentNode #38,22,349.000,349.000,2.000,0,0,0,14,
EquipmentNode #38,23,351.000,351.000,0,0.100,0,0,14,
EquipmentNode #38,24,351.100,351.100,0,0,3.000,0,14,
EquipmentNode #38,25,354.100,354.100,0,0,0,0.100,14,
EquipmentNode #38,26,354.200,354.200,0,0,0,18.000,,
EquipmentNode #38,27,372.200,372.200,2.000,0,0,0,15,
EquipmentNode #38,28,374.200,374.200,0,0.100,0,0,15,
EquipmentNode #38,29,374.300,374.300,0,0,3.000,0,15,
EquipmentNode #38,30,377.300,377.300,0,0,0,0.100,15,
EquipmentNode #38,31,377.400,377.400,0,0,0,18.000,,
EquipmentNode #38,32,395.400,395.400,2.000,0,0,0,16,
EquipmentNode #38,33,397.400,397.400,0,0.100,0,0,16,
EquipmentNode #38,34,397.500,397.500,0,0,3.000,0,16,
EquipmentNode #38,35,400.500,400.500,0,0,0,0.100,16,
EquipmentNode #38,36,400.600,400.600,0,0,0,18.000,,
EquipmentNode #38,37,418.600,418.600,2.000,0,0,0,17,
EquipmentNode #38,38,420.600,420.600,0,0.100,0,0,17,
EquipmentNode #38,39,420.700,420.700,0,0,3.000,0,17,
EquipmentNode #38,40,423.700,423.700,0,0,0,0.100,17,
EquipmentNode #38,41,423.800,423.800,0,0,0,18.000,,
EquipmentNode #38,42,441.800,441.800,2.000,0,0,0,18,
EquipmentNode #38,43,443.800,443.800,0,0.100,0,0,18,
EquipmentNode #38,44,443.900,443.900,0,0,3.000,0,18,
EquipmentNode #38,45,446.900,446.900,0,0,0,0.100,18,
EquipmentNode #38,46,447.000,447.000,0,0,0,18.000,,
EquipmentNode #38,47,465.000,465.000,2.000,0,0,0,19,
EquipmentNode #38,48,467.000,467.000,0,0.100,0,0,19,
EquipmentNode #38,49,467.100,467.100,0,0,3.000,0,19,
EquipmentNode #38,50,470.100,470.100,0,0,0,0.100,19,
EquipmentNode #38,51,470.200,470.200,0,0,0,18.000,,
EquipmentNode #38,52,488.200,488.200,2.000,0,0,0,20,
EquipmentNode #38,53,490.200,490.200,0,0.100,0,0,20,
EquipmentNode #38,54,490.300,490.300,0,0,3.000,0,20,
EquipmentNode #38,55,493.300,493.300,0,0,0,0.100,20,
EquipmentNode #38,56,493.400,493.400,0,0,0,18.000,,
EquipmentNode #38,57,511.400,511.400,2.000,0,0,0,21,
EquipmentNode #38,58,513.400,513.400,0,0.100,0,0,21,
EquipmentNode #38,59,513.500,513.500,0,0,3.000,0,21,
EquipmentNode #38,60,516.500,516.500,0,0,0,0.100,21,
EquipmentNode #38,61,516.600,516.600,0,0,0,18.000,,
EquipmentNode #38,62,534.600,534.600,2.000,0,0,0,22,
EquipmentNode #38,63,536.600,536.600,0,0.100,0,0,22,
EquipmentNode #38,64,536.700,536.700,0,0,3.000,0,22,
EquipmentNode #38,65,539.700,539.700,0,0,0,0.100,22,
EquipmentNode #38,66,539.800,539.800,0,0,0,18.000,,
EquipmentNode #38,67,557.800,557.800,2.000,0,0,0,23,
EquipmentNode #38,68,559.800,559.800,0,0.100,0,0,23,
EquipmentNode #38,69,559.900,559.900,0,0,3.000,0,23,
EquipmentNode #38,70,562.900,562.900,0,0,0,0.100,23,
EquipmentNode #38,71,563.000,563.000,0,0,0,18.000,,
EquipmentNode #38,72,581.000,581.000,2.000,0,0,0,24,
EquipmentNode #38,73,583.000,583.000,0,0.100,0,0,24,
EquipmentNode #38,74,583.100,583.100,0,0,3.000,0,24,
EquipmentNode #38,75,586.100,586.100,0,0,0,0.100,24,
EquipmentNode #38,76,586.200,586.200,0,0,0,18.000,,
EquipmentNode #38,77,604.200,604.200,2.000,0,0,0,25,
EquipmentNode #38,78,606.200,606.200,0,0.100,0,0,25,
EquipmentNode #38,79,606.300,606.300,0,0,3.000,0,25,
EquipmentNode #38,80,609.300,609.300,0,0,0,0.100,25,
EquipmentNode #38,81,609.400,609.400,0,0,0,18.000,,
EquipmentNode #38,82,627.400,627.400,2.000,0,0,0,26,
EquipmentNode #38,83,629.400,629.400,0,0.100,0,0,26,
EquipmentNode #38,84,629.500,629.500,0,0,3.000,0,26,
EquipmentNode #38,85,632.500,632.500,0,0,0,0.100,26,
EquipmentNode #38,86,632.600,632.600,0,0,0,18.000,,
EquipmentNode #38,87,650.600,650.600,2.000,0,0,0,27,
EquipmentNode #38,88,652.600,652.600,0,0.100,0,0,27,
EquipmentNode #38,89,652.700,652.700,0,0,3.000,0,27,
EquipmentNode #38,90,655.700,655.700,0,0,0,0.100,27,
EquipmentNode #38,91,655.800,655.800,0,0,0,18.000,,
EquipmentNode #38,92,673.800,673.800,2.000,0,0,0,28,
EquipmentNode #38,93,675.800,675.800,0,0.100,0,0,28,
EquipmentNode #38,94,675.900,675.900,0,0,3.000,0,28,
EquipmentNode #38,95,678.900,678.900,0,0,0,0.100,28,
EquipmentNode #38,96,679.000,679.000,0,0,0,18.000,,
EquipmentNode #38,97,697.000,697.000,2.000,0,0,0,29,
EquipmentNode #38,98,699.000,699.000,0,0.100,0,0,29,
EquipmentNode #38,99,699.100,699.100,0,0,3.000,0,29,
EquipmentNode #38,100,702.100,702.100,0,0,0,0.100,29,
EquipmentNode #38,101,702.200,702.200,0,0,0,18.000,,
EquipmentNode #38,102,720.200,720.200,2.000,0,0,0,30,
EquipmentNode #38,103,722.200,722.200,0,0.100,0,0,30,
EquipmentNode #38,104,722.300,722.300,0,0,3.000,0,30,
EquipmentNode #38,105,725.300,725.300,0,0,0,0.100,30,
EquipmentNode #38,106,725.400,725.400,0,0,0,18.000,,
EquipmentNode #38,107,743.400,743.400,2.000,0,0,0,31,
EquipmentNode #38,108,745.400,745.400,0,0.100,0,0,31,
EquipmentNode #38,109,745.500,745.500,0,0,3.000,0,31,
EquipmentNode #38,110,748.500,748.500,0,0,0,0.100,31,
EquipmentNode #38,111,748.600,748.600,0,0,0,18.000,,
EquipmentNode #38,112,766.600,766.600,2.000,0,0,0,32,
EquipmentNode #38,113,768.600,768.600,0,0.100,0,0,32,
EquipmentNode #38,114,768.700,768.700,0,0,3.000,0,32,
EquipmentNode #38,115,771.700,771.700,0,0,0,0.100,32,
EquipmentNode #38,116,771.800,771.800,0,0,0,18.000,,
